country,year,iso_code,population,gdp,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy
Other CIS (EI),1967,,,,,0.0,0.0,,0.0,,,
Other CIS (EI),1968,,,,,0.0,0.0,,0.0,,,
Other CIS (EI),1969,,,,,0.0,0.0,,0.0,,,
Other CIS (EI),1970,,,,,0.0,0.0,,0.0,,,
Other CIS (EI),1971,,,,,0.0,0.0,,0.0,,,
Other CIS (EI),1972,,,,,0.0,0.0,,0.0,,,
Other CIS (EI),1973,,,,,0.0,0.0,,0.0,,,
Other CIS (EI),1974,,,,,0.0,0.0,,0.0,,,
Other CIS (EI),1975,,,,,0.0,0.0,,0.0,,,
Other CIS (EI),1976,,,,,0.0,0.0,,0.0,,,
Other CIS (EI),1977,,,,,0.0,0.0,,0.0,,,
Other CIS (EI),1978,,,,,0.0,0.0,,0.0,,,
Other CIS (EI),1979,,,,,0.0,0.0,,0.0,,,
Other CIS (EI),1980,,,,,0.0,0.0,,0.0,,,
Other CIS (EI),1981,,,,,0.0,0.0,,0.0,,,
Other CIS (EI),1982,,,,,0.0,0.0,,0.0,,,
Other CIS (EI),1983,,,,,0.0,0.0,,0.0,,,
Other CIS (EI),1984,,,,,0.0,0.0,,0.0,,,
Other CIS (EI),1985,,,,,14.633,14.633,,5.268,,9.137,3.887
Other CIS (EI),1986,,,,-47.735,-6.985,7.648,,2.753,,4.834,2.131
Other CIS (EI),1987,,,,57.303,4.383,12.031,,4.331,,7.511,3.227
Other CIS (EI),1988,,,,11.122,1.338,13.369,,4.813,,7.384,3.217
Other CIS (EI),1989,,,,-73.462,-9.821,3.548,,1.277,,2.153,0.89
Other CIS (EI),1990,,,,-100.0,-3.548,0.0,,0.0,,0.0,0.0
Other CIS (EI),1991,,,,,0.0,0.0,,0.0,,0.0,0.0
Other CIS (EI),1992,,,,,0.0,0.0,,0.0,,0.0,0.0
Other CIS (EI),1993,,,,,0.0,0.0,,0.0,,0.0,0.0
Other CIS (EI),1994,,,,,0.0,0.0,,0.0,,0.0,0.0
Other CIS (EI),1995,,,,,0.844,0.844,,0.304,,0.72,0.508
Other CIS (EI),1996,,,,664.474,5.611,6.456,,2.324,,5.247,3.6
Other CIS (EI),1997,,,,-30.852,-1.992,4.464,,1.607,,3.942,2.631
Other CIS (EI),1998,,,,-1.12,-0.05,4.414,,1.589,,4.021,2.612
Other CIS (EI),1999,,,,30.774,1.358,5.772,,2.078,,4.984,3.556
Other CIS (EI),2000,,,,-3.513,-0.203,5.569,,2.005,,4.927,3.555
Other CIS (EI),2001,,,,-0.898,-0.08,5.489,,1.987,,4.992,3.576
Other CIS (EI),2002,,,,14.847,0.763,6.252,,2.282,,5.931,4.088
Other CIS (EI),2003,,,,-12.445,-0.808,5.444,,1.998,,4.757,3.377
Other CIS (EI),2004,,,,10.16,0.521,5.965,,2.201,,5.06,3.431
Other CIS (EI),2005,,,,23.398,1.336,7.301,,2.716,,6.133,4.039
Other CIS (EI),2006,,,,-2.787,-0.241,7.06,,2.64,,6.071,3.875
Other CIS (EI),2007,,,,-3.291,-0.269,6.791,,2.553,,5.786,3.466
Other CIS (EI),2008,,,,-3.595,-0.296,6.495,,2.462,,6.196,3.458
Other CIS (EI),2009,,,,1.304,0.05,6.545,,2.494,,6.383,3.593
Other CIS (EI),2010,,,,-0.148,-0.061,6.484,,2.49,,6.063,3.506
Other CIS (EI),2011,,,,2.329,0.117,6.601,,2.548,,5.714,3.345
Other CIS (EI),2012,,,,-9.301,-0.645,5.956,,2.311,,5.028,2.908
Other CIS (EI),2013,,,,2.107,0.079,6.035,,2.36,,5.447,3.096
Other CIS (EI),2014,,,,4.454,0.237,6.272,,2.465,,5.585,3.109
Other CIS (EI),2015,,,,13.1,0.786,7.057,,2.788,,6.336,3.499
Other CIS (EI),2016,,,,-14.607,-1.076,5.981,,2.381,,5.474,2.948
Other CIS (EI),2017,,,,10.044,0.568,6.549,,2.62,,5.661,3.101
Other CIS (EI),2018,,,,-20.747,-1.385,5.164,,2.076,,4.269,2.246
Other CIS (EI),2019,,,,5.862,0.276,5.44,,2.198,,4.47,2.456
Other CIS (EI),2020,,,,25.412,1.366,6.806,,2.756,,5.609,3.081
Other CIS (EI),2021,,,,-27.497,-1.884,4.922,,1.998,,3.985,2.169
Other CIS (EI),2022,,,,42.424,2.071,6.993,,2.846,,5.715,3.042
Other CIS (EI),2023,,,,-4.813,-0.385,6.608,,2.709,,5.462,2.906
Other CIS (EI),2024,,,,4.459,0.295,6.902,,2.83,,5.493,2.945
Other Caribbean (EI),1965,,,,,,0.0,,0.0,,,0.0
Other Caribbean (EI),1966,,,,,0.033,0.033,,0.012,,,0.015
Other Caribbean (EI),1967,,,,216.667,0.072,0.106,,0.038,,,0.045
Other Caribbean (EI),1968,,,,-52.632,-0.056,0.05,,0.018,,,0.021
Other Caribbean (EI),1969,,,,-100.0,-0.05,0.0,,0.0,,,0.0
Other Caribbean (EI),1970,,,,,0.0,0.0,,0.0,,,0.0
Other Caribbean (EI),1971,,,,,0.0,0.0,,0.0,,,0.0
Other Caribbean (EI),1972,,,,,0.0,0.0,,0.0,,,0.0
Other Caribbean (EI),1973,,,,,0.0,0.0,,0.0,,,0.0
Other Caribbean (EI),1974,,,,,0.0,0.0,,0.0,,,0.0
Other Caribbean (EI),1975,,,,,0.0,0.0,,0.0,,,0.0
Other Caribbean (EI),1976,,,,,0.0,0.0,,0.0,,,0.0
Other Caribbean (EI),1977,,,,,0.0,0.0,,0.0,,,0.0
Other Caribbean (EI),1978,,,,,0.0,0.0,,0.0,,,0.0
Other Caribbean (EI),1979,,,,,0.0,0.0,,0.0,,,0.0
Other Caribbean (EI),1980,,,,,0.0,0.0,,0.0,,,0.0
Other Caribbean (EI),1981,,,,,0.0,0.0,,0.0,,,0.0
Other Caribbean (EI),1982,,,,,0.0,0.0,,0.0,,,0.0
Other Caribbean (EI),1983,,,,,0.0,0.0,,0.0,,,0.0
Other Caribbean (EI),1984,,,,,0.0,0.0,,0.0,,,0.0
Other Caribbean (EI),1985,,,,,0.0,0.0,,0.0,,0.0,0.0
Other Caribbean (EI),1986,,,,,0.0,0.0,,0.0,,0.0,0.0
Other Caribbean (EI),1987,,,,,0.0,0.0,,0.0,,0.0,0.0
Other Caribbean (EI),1988,,,,,0.0,0.0,,0.0,,0.0,0.0
Other Caribbean (EI),1989,,,,,0.0,0.0,,0.0,,0.0,0.0
Other Caribbean (EI),1990,,,,,0.0,0.0,,0.0,,0.0,0.0
Other Caribbean (EI),1991,,,,,0.0,0.0,,0.0,,0.0,0.0
Other Caribbean (EI),1992,,,,,0.0,0.0,,0.0,,0.0,0.0
Other Caribbean (EI),1993,,,,,0.0,0.0,,0.0,,0.0,0.0
Other Caribbean (EI),1994,,,,,0.0,0.0,,0.0,,0.0,0.0
Other Caribbean (EI),1995,,,,,0.0,0.0,,0.0,,0.0,0.0
Other Caribbean (EI),1996,,,,,0.0,0.0,,0.0,,0.0,0.0
Other Caribbean (EI),1997,,,,,0.0,0.0,,0.0,,0.0,0.0
Other Caribbean (EI),1998,,,,,0.0,0.0,,0.0,,0.0,0.0
Other Caribbean (EI),1999,,,,,0.0,0.0,,0.0,,0.0,0.0
Other Caribbean (EI),2000,,,,,0.0,0.0,,0.0,,0.0,0.0
Other Caribbean (EI),2001,,,,,0.0,0.0,,0.0,,0.0,0.0
Other Caribbean (EI),2002,,,,,0.0,0.0,,0.0,,0.0,0.0
Other Caribbean (EI),2003,,,,,0.0,0.0,,0.0,,0.0,0.0
Other Caribbean (EI),2004,,,,,0.0,0.0,,0.0,,0.0,0.0
Other Caribbean (EI),2005,,,,,0.0,0.0,,0.0,,0.0,0.0
Other Caribbean (EI),2006,,,,,0.0,0.0,,0.0,,0.0,0.0
Other Caribbean (EI),2007,,,,,0.0,0.0,,0.0,,0.0,0.0
Other Caribbean (EI),2008,,,,,0.0,0.0,,0.0,,0.0,0.0
Other Caribbean (EI),2009,,,,,0.0,0.0,,0.0,,0.0,0.0
Other Caribbean (EI),2010,,,,,0.0,0.0,,0.0,,0.0,0.0
Other Caribbean (EI),2011,,,,,0.0,0.0,,0.0,,0.0,0.0
Other Caribbean (EI),2012,,,,,0.0,0.0,,0.0,,0.0,0.0
Other Caribbean (EI),2013,,,,,0.0,0.0,,0.0,,0.0,0.0
Other Caribbean (EI),2014,,,,,0.0,0.0,,0.0,,0.0,0.0
Other Caribbean (EI),2015,,,,,0.0,0.0,,0.0,,0.0,0.0
Other Caribbean (EI),2016,,,,,0.0,0.0,,0.0,,0.0,0.0
Other Caribbean (EI),2017,,,,,0.0,0.0,,0.0,,0.0,0.0
Other Caribbean (EI),2018,,,,,0.0,0.0,,0.0,,0.0,0.0
Other Caribbean (EI),2019,,,,,0.0,0.0,,0.0,,0.0,0.0
Other Caribbean (EI),2020,,,,,0.0,0.0,,0.0,,0.0,0.0
Other Caribbean (EI),2021,,,,,0.0,0.0,,0.0,,0.0,0.0
Other Caribbean (EI),2022,,,,,0.0,0.0,,0.0,,0.0,0.0
Other Caribbean (EI),2023,,,,,0.0,0.0,,0.0,,0.0,0.0
Other Caribbean (EI),2024,,,,,0.0,0.0,,0.0,,0.0,0.0
Other Europe (EI),1965,,,,,,0.0,,0.0,,,0.0
Other Europe (EI),1966,,,,,0.0,0.0,,0.0,,,0.0
Other Europe (EI),1967,,,,,0.0,0.0,,0.0,,,0.0
Other Europe (EI),1968,,,,,0.0,0.0,,0.0,,,0.0
Other Europe (EI),1969,,,,,0.0,0.0,,0.0,,,0.0
Other Europe (EI),1970,,,,,0.0,0.0,,0.0,,,0.0
